"url","eingereicht_am","mitunterzeichner"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243689","13.06.2024","Grossen Jürg, Alijaj Islam, Andrey Gerhard, Arslan Sibel, Badertscher Christine, Bally Maya, Baumann Kilian, Bäumle Martin, Bendahan Samuel, Brenzikofer Florence, Candan Hasan, Clivaz Christophe, Crottaz Brigitte, Dobler Marcel, Fivaz Fabien, Flach Beat, Friedl Claudia, Glättli Balthasar, Gugger Niklaus-Samuel, Jauslin Matthias Samuel, Kutter Philipp, Lohr Christian, Marti Min Li, Meier Andreas, Mettler Melanie, Munz Martina, Nordmann Roger, Revaz Estelle, Ryser Franziska, Seiler Graf Priska, Storni Bruno, Suter Gabriela, Theiler Heinz, Vincenz-Stauffacher Susanne, Walti Beat, Weber Céline, Weichelt Manuela, Zybach Ursula"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243681","13.06.2024","Ryser Franziska, Badertscher Christine, Brenzikofer Florence, Flach Beat, Mahaim Raphaël, Walder Nicolas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243678","13.06.2024","Ryser Franziska, Andrey Gerhard, Clivaz Christophe, Kälin Irène, Masshardt Nadine, Töngi Michael, Trede Aline, Widmer Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243656","13.06.2024","Klopfenstein Broggini Delphine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243644","13.06.2024","Brenzikofer Florence, Clivaz Christophe, Glättli Balthasar, Kälin Irène, Munz Martina, Schlatter Marionna, Suter Gabriela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243592","12.06.2024","Rüegsegger Hans Jörg"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243576","12.06.2024","Rüegsegger Hans Jörg"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243575","12.06.2024","Stark Jakob"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243556","11.06.2024","Rüegsegger Hans Jörg"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243552","10.06.2024","Kolly Nicolas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243459","17.04.2024","Amoos Emmanuel, Clivaz Christophe, Fivaz Fabien, Munz Martina"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243453","17.04.2024","Grossen Jürg, Christ Katja, Clivaz Christophe, de Quattro Jacqueline, Gredig Corina, Hässig Patrick, Jauslin Matthias Samuel, Jost Marc, Nause Reto, Schaffner Barbara, Suter Gabriela, Theiler Heinz, Weber Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243452","17.04.2024","Theiler Heinz"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243428","17.04.2024","Marti Samira, Wyss Sarah"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243411","16.04.2024","Klopfenstein Broggini Delphine, Badertscher Christine, Jost Marc, Molina Fabian, Walder Nicolas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243357","15.03.2024","Suter Gabriela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243355","15.03.2024","Mahaim Raphaël, Clivaz Christophe, Fivaz Fabien, Glättli Balthasar, Töngi Michael, Trede Aline, Walder Nicolas, Weichelt Manuela, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243335","15.03.2024","Mahaim Raphaël"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243328","15.03.2024","Clivaz Christophe, Munz Martina, Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243317","15.03.2024","Brenzikofer Florence, Arslan Sibel, Badertscher Christine, Baumann Kilian, Candan Hasan, Clivaz Christophe, Fivaz Fabien, Jauslin Matthias Samuel, Mahaim Raphaël, Müller-Altermatt Stefan, Prelicz-Huber Katharina, Schaffner Barbara, Walder Nicolas, Weichelt Manuela, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243142","13.03.2024","Stark Jakob"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243107","07.03.2024","Munz Martina, Candan Hasan, Alijaj Islam, Bäumle Martin, Brenzikofer Florence, Brizzi Simona, Candan Hasan, Clivaz Christophe, Crottaz Brigitte, Dandrès Christian, Docourt Martine, Fehlmann Rielle Laurence, Friedl Claudia, Gysi Barbara, Jaccoud Jessica, Marti Min Li, Masshardt Nadine, Meyer Mattea, Molina Fabian, Nordmann Roger, Pult Jon, Revaz Estelle, Schläfli Nina, Seiler Graf Priska, Tschopp Jean, Tuosto Brenda, Zryd Andrea"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243088","05.03.2024","Wettstein Felix, Clivaz Christophe, Girod Bastien, Klopfenstein Broggini Delphine, Porchet Léonore, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243087","05.03.2024","Wettstein Felix, Clivaz Christophe, Girod Bastien, Klopfenstein Broggini Delphine, Porchet Léonore, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243047","28.02.2024","Page Pierre-André, Kolly Nicolas, Pahud Yvan"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20243031","26.02.2024","Paganini Nicolò, Candinas Martin, Egger Mike, Friedl Claudia, Götte Michael, Gutjahr Diana, Rechsteiner Thomas, Reimann Lukas, Ritter Markus, Schläfli Nina, Vietze Kris, Vincenz-Stauffacher Susanne, Zuberbühler David"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253931","20.06.2025","Bäumle Martin, Grossen Jürg, Jauslin Matthias Samuel, Schaffner Barbara"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253884","20.06.2025","Knutti Thomas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253873","20.06.2025","Flach Beat, Jauslin Matthias Samuel, Schaffner Barbara, Stämpfli Fabienne, Weber Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253853","20.06.2025","Knutti Thomas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253849","20.06.2025","Schlatter Marionna, Arslan Sibel, Brenzikofer Florence, Chollet Clarence, Clivaz Christophe, Glättli Balthasar, Klopfenstein Broggini Delphine, Porchet Léonore, Prelicz-Huber Katharina, Schneider Meret, Töngi Michael, Walder Nicolas, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253831","20.06.2025","Seiler Graf Priska, Alijaj Islam, Amoos Emmanuel, Bendahan Samuel, Brenzikofer Florence, Clivaz Christophe, De Ventura Linda, Flach Beat, Friedl Claudia, Gysi Barbara, Klopfenstein Broggini Delphine, Müller Leo, Porchet Léonore, Pult Jon, Schaffner Barbara, Schlatter Marionna, Schmezer Ueli, Schneider Meret, Storni Bruno, Töngi Michael, Tschopp Jean, Tuosto Brenda, Walder Nicolas, Weichelt Manuela, Zybach Ursula"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253820","20.06.2025","Paganini Nicolò, Müller-Altermatt Stefan, Pult Jon, Vincenz-Stauffacher Susanne, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253777","19.06.2025","Grossen Jürg, Candan Hasan, Flach Beat, Gredig Corina, Jauslin Matthias Samuel, Müller-Altermatt Stefan, Pult Jon, Ryser Franziska, Schaffner Barbara, Stämpfli Fabienne, Suter Gabriela, Weber Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253770","19.06.2025","Grossen Jürg, Candan Hasan, Flach Beat, Gredig Corina, Jauslin Matthias Samuel, Schaffner Barbara, Stämpfli Fabienne"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253751","19.06.2025","Schaffner Barbara, Bäumle Martin, Flach Beat, Grossen Jürg, Jauslin Matthias Samuel, Stämpfli Fabienne, Weber Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253728","19.06.2025","Meier Andreas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253584","11.06.2025","Weber Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253570","05.06.2025","Maret Marianne, Chassot Isabelle, Hegglin Peter, Juillard Charles, Regazzi Fabio, Würth Benedikt"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253527","07.05.2025","Müller-Altermatt Stefan, Weber Céline, Wismer-Felder Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253522","07.05.2025","Flach Beat, Arslan Sibel, Brenzikofer Florence, Christ Katja, Friedl Claudia, Glättli Balthasar, Jauslin Matthias Samuel, Jost Marc, Klopfenstein Broggini Delphine, Müller-Altermatt Stefan, Schaffner Barbara, Suter Gabriela, Töngi Michael, Weber Céline, Zybach Ursula"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253483","07.05.2025","Burgherr Thomas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253456","06.05.2025","Graber Michael"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253399","21.03.2025","Schmezer Ueli, Flach Beat, Masshardt Nadine, Schlatter Marionna"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253340","21.03.2025","Candan Hasan, Alijaj Islam, Baumann Kilian, Bendahan Samuel, Brenzikofer Florence, Clivaz Christophe, Crottaz Brigitte, De Ventura Linda, Friedl Claudia, Glättli Balthasar, Grossen Jürg, Kälin Irène, Klopfenstein Broggini Delphine, Marti Min Li, Prelicz-Huber Katharina, Roth David, Ryser Franziska, Schläfli Nina, Schmezer Ueli, Schneider Meret, Seiler Graf Priska, Töngi Michael, Weichelt Manuela, Wettstein Felix, Zryd Andrea, Zybach Ursula"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253324","21.03.2025","Ryser Franziska, Flach Beat, Mahaim Raphaël"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253266","21.03.2025","Mahaim Raphaël"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253240","20.03.2025","Brenzikofer Florence, Arslan Sibel, Baumann Kilian, Candan Hasan, Clivaz Christophe, De Ventura Linda, Friedl Claudia, Kälin Irène, Roth David, Schläfli Nina, Schmezer Ueli, Seiler Graf Priska, Töngi Michael, Trede Aline, Tuosto Brenda, Weichelt Manuela, Wettstein Felix, Zryd Andrea"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253093","13.03.2025",""
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253092","13.03.2025","Friedl Claudia"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253084","10.03.2025","Aeschi Thomas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253049","05.03.2025","Burkart Thierry"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253038","03.03.2025","Wyss Sarah"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253870","20.06.2025","Suter Gabriela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253852","20.06.2025","Schlatter Marionna, Brenzikofer Florence, Klopfenstein Broggini Delphine, Töngi Michael"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253842","20.06.2025","Zybach Ursula, Alijaj Islam, Brizzi Simona, Candan Hasan, De Ventura Linda, Flach Beat, Friedl Claudia, Porchet Léonore, Schläfli Nina, Seiler Graf Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253816","20.06.2025","Dobler Marcel, Imark Christian, Jauslin Matthias Samuel, Silberschmidt Andri"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253741","19.06.2025","Tuena Mauro, Giezendanner Benjamin"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253711","19.06.2025","Walliser Bruno"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253668","18.06.2025","Gaillard Benoît, Tuosto Brenda"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253631","17.06.2025","Wicki Hans"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253630","17.06.2025","Wicki Hans"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253595","12.06.2025","Imark Christian"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253583","10.06.2025","Brenzikofer Florence, Baumann Kilian, Chollet Clarence, Clivaz Christophe, Glättli Balthasar, Prelicz-Huber Katharina, Tuosto Brenda, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253581","10.06.2025","de Courten Thomas, Brenzikofer Florence, Schneeberger Daniela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253580","10.06.2025","Schneider-Schneiter Elisabeth"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253576","10.06.2025","Broulis Pascal"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253557","04.06.2025","Salzmann Werner"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253542","02.06.2025","Farinelli Alex"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253541","02.06.2025","Z'graggen Heidi"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253540","02.06.2025","Dittli Josef"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253536","02.06.2025","Farinelli Alex"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253524","07.05.2025","Klopfenstein Broggini Delphine, Brenzikofer Florence, Schlatter Marionna, Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253517","07.05.2025","Brenzikofer Florence, Arslan Sibel, Christ Katja, de Courten Thomas, Marti Samira, Nussbaumer Eric, Schneeberger Daniela, Schneider-Schneiter Elisabeth, Sollberger Sandra, von Falkenstein Patricia, Wyss Sarah"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253516","07.05.2025","Roth David, Brenzikofer Florence, Candan Hasan, Schläfli Nina, Seiler Graf Priska"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253503","07.05.2025","Addor Jean-Luc"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253501","07.05.2025","Pfister Gerhard, Giezendanner Benjamin, Trede Aline, Wasserfallen Christian"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253484","07.05.2025",""
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253479","07.05.2025","Storni Bruno, Alijaj Islam, Arslan Sibel, Baumann Kilian, Brenzikofer Florence, Clivaz Christophe, Dandrès Christian, Flach Beat, Friedl Claudia, Gaillard Benoît, Jauslin Matthias Samuel, Klopfenstein Broggini Delphine, Prelicz-Huber Katharina, Roth David, Seiler Graf Priska, Töngi Michael, Weichelt Manuela, Zybach Ursula"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253478","07.05.2025","de Quattro Jacqueline, Nantermod Philippe"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253477","07.05.2025","Nantermod Philippe, de Quattro Jacqueline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253476","07.05.2025","Marchesi Piero, Farinelli Alex, Fonio Giorgio, Gianini Simone, Pamini Paolo, Quadri Lorenzo"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253447","06.05.2025","Hurter Thomas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253441","05.05.2025","Page Pierre-André, Weber Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253382","21.03.2025","Porchet Léonore"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253369","21.03.2025","Töngi Michael, Brenzikofer Florence, Klopfenstein Broggini Delphine, Ryser Franziska, Schlatter Marionna"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253365","21.03.2025","Götte Michael, Egger Mike, Gutjahr Diana, Paganini Nicolò, Rechsteiner Thomas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253347","21.03.2025","Storni Bruno"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253346","21.03.2025","Reimann Lukas"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253338","21.03.2025","Candan Hasan, Alijaj Islam, Bendahan Samuel, Brenzikofer Florence, Clivaz Christophe, Crottaz Brigitte, De Ventura Linda, Friedl Claudia, Glättli Balthasar, Molina Fabian, Prelicz-Huber Katharina, Roth David, Seiler Graf Priska, Zryd Andrea, Zybach Ursula"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253330","21.03.2025","Trede Aline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253328","21.03.2025","Candan Hasan, Alijaj Islam, Amoos Emmanuel, Bendahan Samuel, Clivaz Christophe, Crottaz Brigitte, Friedl Claudia, Glättli Balthasar, Jaccoud Jessica, Marti Min Li, Molina Fabian, Rosenwasser Anna, Roth David, Ryser Franziska, Schläfli Nina, Schneider Meret, Seiler Graf Priska, Tuosto Brenda, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253290","21.03.2025",""
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253284","21.03.2025","Töngi Michael, Brenzikofer Florence, Klopfenstein Broggini Delphine"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253218","20.03.2025","Clivaz Christophe, Candan Hasan, Weber Céline"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253207","20.03.2025","Brenzikofer Florence, Arslan Sibel, Badertscher Christine, Clivaz Christophe, Fivaz Fabien, Kälin Irène, Klopfenstein Broggini Delphine, Marti Min Li, Michaud Gigon Sophie, Schlatter Marionna, Schneider Meret, Töngi Michael, Trede Aline, Weichelt Manuela"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253193","20.03.2025","Feller Olivier"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253184","19.03.2025","Addor Jean-Luc"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253172","19.03.2025","Roth David, Brenzikofer Florence, Schaffner Barbara, Töngi Michael"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253152","19.03.2025","Brenzikofer Florence, Baumann Kilian, Candan Hasan, Christ Katja, Clivaz Christophe, Fivaz Fabien, Glättli Balthasar, Grossen Jürg, Hässig Patrick, Jauslin Matthias Samuel, Marti Min Li, Porchet Léonore, Roth David, Schneider Meret, Töngi Michael, Tuosto Brenda, Weichelt Manuela, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253150","19.03.2025","Brenzikofer Florence, Baumann Kilian, Candan Hasan, Clivaz Christophe, Fivaz Fabien, Glättli Balthasar, Marti Min Li, Porchet Léonore, Roth David, Schneider Meret, Töngi Michael, Weichelt Manuela, Wettstein Felix"
"https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20253143","18.03.2025","Herzog Eva, Binder-Keller Marianne, Crevoisier Crelier Mathilde, Graf Maya, Juillard Charles, Roth Franziska"
